年份,地点,情景,制冷剂,Unit_LCTR_pK
2033,海口,ssp126,R410A,0.9346268029025833
2033,海口,ssp126,R32,0.44440766207129
2033,海口,ssp126,R290,0.3767910769311446
2033,海口,ssp245,R410A,0.9812205776582488
2033,海口,ssp245,R32,0.4881392443316566
2033,海口,ssp245,R290,0.420961029811487
2033,海口,ssp585,R410A,1.035407344890493
2033,海口,ssp585,R32,0.5382321272305491
2033,海口,ssp585,R290,0.4688335690705494
2033,贵阳,ssp126,R410A,0.7980914575545975
2033,贵阳,ssp126,R32,0.3194857712083321
2033,贵阳,ssp126,R290,0.2596280049389623
2033,贵阳,ssp245,R410A,0.8856328254482797
2033,贵阳,ssp245,R32,0.4016627895086478
2033,贵阳,ssp245,R290,0.3440590078567807
2033,贵阳,ssp585,R410A,0.9076667459701551
2033,贵阳,ssp585,R32,0.4226569591860551
2033,贵阳,ssp585,R290,0.3669421056296083
2033,昆明,ssp126,R410A,0.5987034874340645
2033,昆明,ssp126,R32,0.1314714281004636
2033,昆明,ssp126,R290,0.07228741885794887
2033,昆明,ssp245,R410A,0.6005357686621421
2033,昆明,ssp245,R32,0.1331788671497578
2033,昆明,ssp245,R290,0.0738813582484331
2033,昆明,ssp585,R410A,0.6021333196008588
2033,昆明,ssp585,R32,0.1346620587079893
2033,昆明,ssp585,R290,0.07531144276707391
2033,西安,ssp126,R410A,1.075704978271705
2033,西安,ssp126,R32,0.5824868854818059
2033,西安,ssp126,R290,0.5490621805081136
2033,西安,ssp245,R410A,1.181142126094492
2033,西安,ssp245,R32,0.6814619595645545
2033,西安,ssp245,R290,0.6633616411653109
2033,西安,ssp585,R410A,1.098924508096492
2033,西安,ssp585,R32,0.6039105406524202
2033,西安,ssp585,R290,0.5722922977758538
2033,兰州,ssp126,R410A,0.6213299678160549
2033,兰州,ssp126,R32,0.1526229294284548
2033,兰州,ssp126,R290,0.09249785093176321
2033,兰州,ssp245,R410A,0.6340717786153095
2033,兰州,ssp245,R32,0.1644088115026571
2033,兰州,ssp245,R290,0.1038053523578275
2033,兰州,ssp585,R410A,0.6319287871608629
2033,兰州,ssp585,R32,0.1625047545957148
2033,兰州,ssp585,R290,0.1017626643887504
2033,西宁,ssp126,R410A,0.5929007728724119
2033,西宁,ssp126,R32,0.1260686787424007
2033,西宁,ssp126,R290,0.06722581656601893
2033,西宁,ssp245,R410A,0.5929415825440683
2033,西宁,ssp245,R32,0.1261058714665939
2033,西宁,ssp245,R290,0.06725733845741982
2033,西宁,ssp585,R410A,0.5930254745658825
2033,西宁,ssp585,R32,0.1261844880079646
2033,西宁,ssp585,R290,0.06733053973041724
2033,银川,ssp126,R410A,1.022694101435234
2033,银川,ssp126,R32,0.5312036760822767
2033,银川,ssp126,R290,0.482222817990232
2033,银川,ssp245,R410A,1.07095384017369
2033,银川,ssp245,R32,0.5766172917630195
2033,银川,ssp245,R290,0.5315868853159024
2033,银川,ssp585,R410A,1.144080369472462
2033,银川,ssp585,R32,0.6459802396266061
2033,银川,ssp585,R290,0.5960745661291134
2033,乌鲁木齐,ssp126,R410A,0.9339132218645539
2033,乌鲁木齐,ssp126,R32,0.4470659127167373
2033,乌鲁木齐,ssp126,R290,0.3982452407887776
2033,乌鲁木齐,ssp245,R410A,0.997284092610799
2033,乌鲁木齐,ssp245,R32,0.5066302815790881
2033,乌鲁木齐,ssp245,R290,0.4586783893304716
2033,乌鲁木齐,ssp585,R410A,1.037209032545257
2033,乌鲁木齐,ssp585,R32,0.5449386420939111
2033,乌鲁木齐,ssp585,R290,0.4977899756334163
2033,拉萨,ssp126,R410A,0.592727345904144
2033,拉萨,ssp126,R32,0.125907246098592
2033,拉萨,ssp126,R290,0.06707938704036999
2033,拉萨,ssp245,R410A,0.592727345904144
2033,拉萨,ssp245,R32,0.125907246098592
2033,拉萨,ssp245,R290,0.06707938704036999
2033,拉萨,ssp585,R410A,0.592727345904144
2033,拉萨,ssp585,R32,0.125907246098592
2033,拉萨,ssp585,R290,0.06707938704036999
2034,沈阳,ssp126,R410A,0.8267888407549209
2034,沈阳,ssp126,R32,0.3470352125796085
2034,沈阳,ssp126,R290,0.2903960885753797
2034,沈阳,ssp245,R410A,0.8773118193032556
2034,沈阳,ssp245,R32,0.394384175074196
2034,沈阳,ssp245,R290,0.3438280408635215
2034,沈阳,ssp585,R410A,0.9297395430345298
2034,沈阳,ssp585,R32,0.4442623971291045
2034,沈阳,ssp585,R290,0.3976228222782809
2034,长春,ssp126,R410A,0.7677381476389855
2034,长春,ssp126,R32,0.2915998679695054
2034,长春,ssp126,R290,0.2385480396436664
2034,长春,ssp245,R410A,0.7853228929701166
2034,长春,ssp245,R32,0.3081068141608224
2034,长春,ssp245,R290,0.2573759726807202
2034,长春,ssp585,R410A,0.9073733625751647
2034,长春,ssp585,R32,0.423422116282863
2034,长春,ssp585,R290,0.3855866978741797
2034,哈尔滨,ssp126,R410A,0.8480772385564722
2034,哈尔滨,ssp126,R32,0.3667773797522504
2034,哈尔滨,ssp126,R290,0.3066457820866915
2034,哈尔滨,ssp245,R410A,0.894211596722274
2034,哈尔滨,ssp245,R32,0.4106438417561896
2034,哈尔滨,ssp245,R290,0.3572637719089896
2034,哈尔滨,ssp585,R410A,1.024054062726327
2034,哈尔滨,ssp585,R32,0.5329253641108713
2034,哈尔滨,ssp585,R290,0.4934784483277102
2034,北京,ssp126,R410A,0.8739629184543257
2034,北京,ssp126,R32,0.3921624089477732
2034,北京,ssp126,R290,0.3516194066265567
2034,北京,ssp245,R410A,1.076820561855415
2034,北京,ssp245,R32,0.584102734169344
2034,北京,ssp245,R290,0.5835591949424153
2034,北京,ssp585,R410A,1.032218175409644
2034,北京,ssp585,R32,0.5414056168757698
2034,北京,ssp585,R290,0.5294945598474166
2034,天津,ssp126,R410A,1.320976069980827
2034,天津,ssp126,R32,0.8136507163341423
2034,天津,ssp126,R290,0.8103505946451957
2034,天津,ssp245,R410A,1.497478889409867
2034,天津,ssp245,R32,0.9809502381588975
2034,天津,ssp245,R290,1.038858948334514
2034,天津,ssp585,R410A,1.380747407256968
2034,天津,ssp585,R32,0.8701112092146644
2034,天津,ssp585,R290,0.8956215080559118
2034,石家庄,ssp126,R410A,1.544739063460425
2034,石家庄,ssp126,R32,1.026033133333212
2034,石家庄,ssp126,R290,1.055615891578219
2034,石家庄,ssp245,R410A,1.774033583308533
2034,石家庄,ssp245,R32,1.242774731462902
2034,石家庄,ssp245,R290,1.355302263386456
2034,石家庄,ssp585,R410A,1.652236155111513
2034,石家庄,ssp585,R32,1.127555004971001
2034,石家庄,ssp585,R290,1.19635881792062
2034,太原,ssp126,R410A,1.152944260092768
2034,太原,ssp126,R32,0.6552974444481161
2034,太原,ssp126,R290,0.6216981146175585
2034,太原,ssp245,R410A,1.303400082645149
2034,太原,ssp245,R32,0.7983615028148606
2034,太原,ssp245,R290,0.7904369508835696
2034,太原,ssp585,R410A,1.239549163571565
2034,太原,ssp585,R32,0.7375247062447623
2034,太原,ssp585,R290,0.7215123236416252
2034,呼和浩特,ssp126,R410A,0.9153060190175075
2034,呼和浩特,ssp126,R32,0.4297433664989155
2034,呼和浩特,ssp126,R290,0.3672492876753997
2034,呼和浩特,ssp245,R410A,1.019118052876385
2034,呼和浩特,ssp245,R32,0.5282869852825187
2034,呼和浩特,ssp245,R290,0.4692652515716251
2034,呼和浩特,ssp585,R410A,1.040315788161806
2034,呼和浩特,ssp585,R32,0.5482261654239691
2034,呼和浩特,ssp585,R290,0.4893681093312616
2034,济南,ssp126,R410A,1.349123180308641
2034,济南,ssp126,R32,0.8408888047791443
2034,济南,ssp126,R290,0.8404354299678438
2034,济南,ssp245,R410A,1.451915183456335
2034,济南,ssp245,R32,0.9378303317655496
2034,济南,ssp245,R290,0.9649238453383997
2034,济南,ssp585,R410A,1.288793486173208
2034,济南,ssp585,R32,0.7830967440956008
2034,济南,ssp585,R290,0.7908678521726507
2034,上海,ssp126,R410A,0.7862126008718611
2034,上海,ssp126,R32,0.3060199668935142
2034,上海,ssp126,R290,0.226614112924518
2034,上海,ssp245,R410A,0.8187669663396279
2034,上海,ssp245,R32,0.3364340658694721
2034,上海,ssp245,R290,0.2550470291406898
2034,上海,ssp585,R410A,0.8469247051258603
2034,上海,ssp585,R32,0.3627214867898822
2034,上海,ssp585,R290,0.2752838377964497
2034,南京,ssp126,R410A,1.348764479999029
2034,南京,ssp126,R32,0.8402722080789968
2034,南京,ssp126,R290,0.821366523824762
2034,南京,ssp245,R410A,1.365643970833594
2034,南京,ssp245,R32,0.8559554552550896
2034,南京,ssp245,R290,0.8202946846492865
2034,南京,ssp585,R410A,1.335158267914884
2034,南京,ssp585,R32,0.8267768816601152
2034,南京,ssp585,R290,0.7969537160989949
2034,杭州,ssp126,R410A,1.080274367943461
2034,杭州,ssp126,R32,0.5859994713400396
2034,杭州,ssp126,R290,0.5353801416355254
2034,杭州,ssp245,R410A,1.086323229699613
2034,杭州,ssp245,R32,0.5912971116564275
2034,杭州,ssp245,R290,0.5277296432081637
2034,杭州,ssp585,R410A,1.083241112190755
2034,杭州,ssp585,R32,0.5883722202163856
2034,杭州,ssp585,R290,0.5298177395123032
2034,合肥,ssp126,R410A,1.879911832504451
2034,合肥,ssp126,R32,1.342939450829492
2034,合肥,ssp126,R290,1.39474278606632
2034,合肥,ssp245,R410A,1.896705084948598
2034,合肥,ssp245,R32,1.359069919622378
2034,合肥,ssp245,R290,1.373363470633221
2034,合肥,ssp585,R410A,1.918110891760658
2034,合肥,ssp585,R32,1.377615796934528
2034,合肥,ssp585,R290,1.411698618050465
2034,福州,ssp126,R410A,0.9892662697544854
2034,福州,ssp126,R32,0.4984572700046069
2034,福州,ssp126,R290,0.4281835247856957
2034,福州,ssp245,R410A,0.972678181218516
2034,福州,ssp245,R32,0.4821976832984871
2034,福州,ssp245,R290,0.4099706527605758
2034,福州,ssp585,R410A,1.012470844608343
2034,福州,ssp585,R32,0.5199036414980265
2034,福州,ssp585,R290,0.447870364734726
2034,南昌,ssp126,R410A,1.480017475808567
2034,南昌,ssp126,R32,0.964886509124808
2034,南昌,ssp126,R290,0.9492738084445296
2034,南昌,ssp245,R410A,1.44366041851437
2034,南昌,ssp245,R32,0.9293357215813077
2034,南昌,ssp245,R290,0.8846561678874594
2034,南昌,ssp585,R410A,1.489475760806056
2034,南昌,ssp585,R32,0.9736313541786991
2034,南昌,ssp585,R290,0.9381043907223408
2034,郑州,ssp126,R410A,1.341452300147375
2034,郑州,ssp126,R32,0.8338558069279874
2034,郑州,ssp126,R290,0.8563246969307743
2034,郑州,ssp245,R410A,1.464860344071194
2034,郑州,ssp245,R32,0.9508267171803935
2034,郑州,ssp245,R290,1.003128637778225
2034,郑州,ssp585,R410A,1.319116074763692
2034,郑州,ssp585,R32,0.8122454325976025
2034,郑州,ssp585,R290,0.8392101121194062
2034,武汉,ssp126,R410A,1.066039490130244
2034,武汉,ssp126,R32,0.5736551770264526
2034,武汉,ssp126,R290,0.5526502775149311
2034,武汉,ssp245,R410A,1.055315724483204
2034,武汉,ssp245,R32,0.5633505501965522
2034,武汉,ssp245,R290,0.5285505414680818
2034,武汉,ssp585,R410A,1.177243034880911
2034,武汉,ssp585,R32,0.6791155470238531
2034,武汉,ssp585,R290,0.6536337251070534
2034,长沙,ssp126,R410A,1.343135617340687
2034,长沙,ssp126,R32,0.8355847843870989
2034,长沙,ssp126,R290,0.8105839180384935
2034,长沙,ssp245,R410A,1.311785699243199
2034,长沙,ssp245,R32,0.805522203301228
2034,长沙,ssp245,R290,0.7612929987308872
2034,长沙,ssp585,R410A,1.374296925224102
2034,长沙,ssp585,R32,0.8647172368226792
2034,长沙,ssp585,R290,0.834828618118732
2034,重庆,ssp126,R410A,0.9615606702467502
2034,重庆,ssp126,R32,0.475293706912375
2034,重庆,ssp126,R290,0.4624881810817627
2034,重庆,ssp245,R410A,1.169407020548735
2034,重庆,ssp245,R32,0.6717344743939427
2034,重庆,ssp245,R290,0.6860431115105451
2034,重庆,ssp585,R410A,1.297849250074213
2034,重庆,ssp585,R32,0.7933196743863608
2034,重庆,ssp585,R290,0.8273277436429681
2034,成都,ssp126,R410A,0.6347066513639997
2034,成都,ssp126,R32,0.1662558234818852
2034,成都,ssp126,R290,0.1097826580798975
2034,成都,ssp245,R410A,0.6385696844022383
2034,成都,ssp245,R32,0.1698484847323227
2034,成都,ssp245,R290,0.1131735303089086
2034,成都,ssp585,R410A,0.640944946462658
2034,成都,ssp585,R32,0.1720766254178018
2034,成都,ssp585,R290,0.1166548480754779
2034,广州,ssp126,R410A,1.259191436821475
2034,广州,ssp126,R32,0.7531066587578259
2034,广州,ssp126,R290,0.6851877108845031
2034,广州,ssp245,R410A,1.265658203426898
2034,广州,ssp245,R32,0.7585229586163714
2034,广州,ssp245,R290,0.6852391520113293
2034,广州,ssp585,R410A,1.299467877814837
2034,广州,ssp585,R32,0.7901004016224794
2034,广州,ssp585,R290,0.7197880163907576
2034,南宁,ssp126,R410A,1.311845118796436
2034,南宁,ssp126,R32,0.8039498882855036
2034,南宁,ssp126,R290,0.76038870399
2034,南宁,ssp245,R410A,1.371768720044502
2034,南宁,ssp245,R32,0.8605549083039314
2034,南宁,ssp245,R290,0.8249634703792701
2034,南宁,ssp585,R410A,1.499839740136751
2034,南宁,ssp585,R32,0.9818593611284605
2034,南宁,ssp585,R290,0.9521692463508099
2034,海口,ssp126,R410A,0.9221346786040927
2034,海口,ssp126,R32,0.4334904820781754
2034,海口,ssp126,R290,0.3672919873962678
2034,海口,ssp245,R410A,0.9552155340614681
2034,海口,ssp245,R32,0.4645047892138605
2034,海口,ssp245,R290,0.3988239259206839
2034,海口,ssp585,R410A,1.022692910702959
2034,海口,ssp585,R32,0.5272353775582814
2034,海口,ssp585,R290,0.4599462703992586
2034,贵阳,ssp126,R410A,0.7958020605378268
2034,贵阳,ssp126,R32,0.3180655080505223
2034,贵阳,ssp126,R290,0.2598406005529389
2034,贵阳,ssp245,R410A,0.8784411919340331
2034,贵阳,ssp245,R32,0.3956685527043959
2034,贵阳,ssp245,R290,0.339020810187902
2034,贵阳,ssp585,R410A,0.899663996701656
2034,贵阳,ssp585,R32,0.4159617637921389
2034,贵阳,ssp585,R290,0.3605604324316531
2034,昆明,ssp126,R410A,0.5967935181425735
2034,昆明,ssp126,R32,0.1303012771936974
2034,昆明,ssp126,R290,0.07215878336564023
2034,昆明,ssp245,R410A,0.5984077321593517
2034,昆明,ssp245,R32,0.1318058314913781
2034,昆明,ssp245,R290,0.07357050743391585
2034,昆明,ssp585,R410A,0.6003232878499604
2034,昆明,ssp585,R32,0.1335876799651384
2034,昆明,ssp585,R290,0.0752831149583061
2034,西安,ssp126,R410A,1.059085823562356
2034,西安,ssp126,R32,0.567557619776797
2034,西安,ssp126,R290,0.5328000190610415
2034,西安,ssp245,R410A,1.17739940381516
2034,西安,ssp245,R32,0.6790695824771126
2034,西安,ssp245,R290,0.6628553697741857
2034,西安,ssp585,R410A,1.104752145851157
2034,西安,ssp585,R32,0.6101320359621195
2034,西安,ssp585,R290,0.585727215068852
2034,兰州,ssp126,R410A,0.6177663561676665
2034,兰州,ssp126,R32,0.1499006021640303
2034,兰州,ssp126,R290,0.09087990566888987
2034,兰州,ssp245,R410A,0.6335829427178433
2034,兰州,ssp245,R32,0.164587757977209
2034,兰州,ssp245,R290,0.1050633192162521
2034,兰州,ssp585,R410A,0.6310139603359438
2034,兰州,ssp585,R32,0.1622730636840689
2034,兰州,ssp585,R290,0.1027445509639282
2034,西宁,ssp126,R410A,0.5912954035504996
2034,西宁,ssp126,R32,0.1251791182873148
2034,西宁,ssp126,R290,0.06735366224742369
2034,西宁,ssp245,R410A,0.5913494205802213
2034,西宁,ssp245,R32,0.1252285029528379
2034,西宁,ssp245,R290,0.06739555336976166
2034,西宁,ssp585,R410A,0.591450881517454
2034,西宁,ssp585,R32,0.1253241871252514
2034,西宁,ssp585,R290,0.06749061569135197
2034,银川,ssp126,R410A,0.9996546516640082
2034,银川,ssp126,R32,0.5100501186082415
2034,银川,ssp126,R290,0.4601790421510364
2034,银川,ssp245,R410A,1.071492856291447
2034,银川,ssp245,R32,0.5782934055629282
2034,银川,ssp245,R290,0.5342484873244021
2034,银川,ssp585,R410A,1.123996844146804
2034,银川,ssp585,R32,0.6277020542278144
2034,银川,ssp585,R290,0.5785802970724286
2034,乌鲁木齐,ssp126,R410A,0.8950060126122703
2034,乌鲁木齐,ssp126,R32,0.4110965405874767
2034,乌鲁木齐,ssp126,R290,0.3554837639150331
2034,乌鲁木齐,ssp245,R410A,0.9858161494168824
2034,乌鲁木齐,ssp245,R32,0.4967933082904953
2034,乌鲁木齐,ssp245,R290,0.4498500069680872
2034,乌鲁木齐,ssp585,R410A,1.03379614390288
2034,乌鲁木齐,ssp585,R32,0.5426817300066861
2034,乌鲁木齐,ssp585,R290,0.4956113765882614
2034,拉萨,ssp126,R410A,0.591129257389412
2034,拉萨,ssp126,R32,0.125024279504816
2034,拉萨,ssp126,R290,0.0672124804809322
2034,拉萨,ssp245,R410A,0.591129257389412
2034,拉萨,ssp245,R32,0.125024279504816
2034,拉萨,ssp245,R290,0.0672124804809322
2034,拉萨,ssp585,R410A,0.591129257389412
2034,拉萨,ssp585,R32,0.125024279504816
2034,拉萨,ssp585,R290,0.0672124804809322
2035,沈阳,ssp126,R410A,0.8166325109040244
2035,沈阳,ssp126,R32,0.3383846243804596
2035,沈阳,ssp126,R290,0.2824556164223855
2035,沈阳,ssp245,R410A,0.8689201032499315
2035,沈阳,ssp245,R32,0.3875094433753722
2035,沈阳,ssp245,R290,0.336617879936463
2035,沈阳,ssp585,R410A,0.9110826387420237
2035,沈阳,ssp585,R32,0.4276255972614722
2035,沈阳,ssp585,R290,0.3789373791435224
2035,长春,ssp126,R410A,0.759303143443673
2035,长春,ssp126,R32,0.2845229938354366
2035,长春,ssp126,R290,0.2321839982520024
2035,长春,ssp245,R410A,0.7786523349307926
2035,长春,ssp245,R32,0.3027054060737583
2035,长春,ssp245,R290,0.2527196315798325
2035,长春,ssp585,R410A,0.8836513611575567
2035,长春,ssp585,R32,0.4019386578640824
2035,长春,ssp585,R290,0.3596726210297417
2035,哈尔滨,ssp126,R410A,0.8393107426047732
2035,哈尔滨,ssp126,R32,0.3594612585833915
2035,哈尔滨,ssp126,R290,0.3007920120561474
2035,哈尔滨,ssp245,R410A,0.8808216336844578
2035,哈尔滨,ssp245,R32,0.3990098158058539
2035,哈尔滨,ssp245,R290,0.345000102081335
2035,哈尔滨,ssp585,R410A,0.9868076377489147
2035,哈尔滨,ssp585,R32,0.4986429730374356
2035,哈尔滨,ssp585,R290,0.4528635509276088
2035,北京,ssp126,R410A,0.8668009133147114
2035,北京,ssp126,R32,0.3864712625536224
2035,北京,ssp126,R290,0.3468597113354002
2035,北京,ssp245,R410A,1.056800562194447
2035,北京,ssp245,R32,0.5662337347334236
2035,北京,ssp245,R290,0.5636569966781317
2035,北京,ssp585,R410A,1.03977333855176
2035,北京,ssp585,R32,0.549610705638988
2035,北京,ssp585,R290,0.5433006071350638
2035,天津,ssp126,R410A,1.283713260764727
2035,天津,ssp126,R32,0.7796623911515143
2035,天津,ssp126,R290,0.7712101836165014
2035,天津,ssp245,R410A,1.470734619899766
2035,天津,ssp245,R32,0.9572282362064678
2035,天津,ssp245,R290,1.01196992368214
2035,天津,ssp585,R410A,1.394396555093904
2035,天津,ssp585,R32,0.8842311333588312
2035,天津,ssp585,R290,0.9167211712437688
2035,石家庄,ssp126,R410A,1.484673334302717
2035,石家庄,ssp126,R32,0.9706282617886816
2035,石家庄,ssp126,R290,0.9860191694745104
2035,石家庄,ssp245,R410A,1.736008748780535
2035,石家庄,ssp245,R32,1.207992317621665
2035,石家庄,ssp245,R290,1.314514849827586
2035,石家庄,ssp585,R410A,1.680264108482974
2035,石家庄,ssp585,R32,1.155259145360454
2035,石家庄,ssp585,R290,1.240225763293472
2035,太原,ssp126,R410A,1.122962855274912
2035,太原,ssp126,R32,0.6280216923580574
2035,太原,ssp126,R290,0.5899163028158199
2035,太原,ssp245,R410A,1.275801072233936
2035,太原,ssp245,R32,0.7732547912124925
2035,太原,ssp245,R290,0.7664900930001463
2035,太原,ssp585,R410A,1.260993704822837
2035,太原,ssp585,R32,0.7590657121026907
2035,太原,ssp585,R290,0.7500567195527111
2035,呼和浩特,ssp126,R410A,0.9155473096311354
2035,呼和浩特,ssp126,R32,0.4310550638668518
2035,呼和浩特,ssp126,R290,0.3704791602332337
2035,呼和浩特,ssp245,R410A,1.009299536618799
2035,呼和浩特,ssp245,R32,0.5201229438199169
2035,呼和浩特,ssp245,R290,0.4634735664673295
2035,呼和浩特,ssp585,R410A,1.051520483903429
2035,呼和浩特,ssp585,R32,0.559832359341248
2035,呼和浩特,ssp585,R290,0.5039413620875045
2035,济南,ssp126,R410A,1.276496601070515
2035,济南,ssp126,R32,0.7732980297936874
2035,济南,ssp126,R290,0.7576322575801409
2035,济南,ssp245,R410A,1.45706875647042
2035,济南,ssp245,R32,0.9438653225014434
2035,济南,ssp245,R290,0.9766320677815575
2035,济南,ssp585,R410A,1.305963143000627
2035,济南,ssp585,R32,0.8003795634084712
2035,济南,ssp585,R290,0.8163565529595141
2035,上海,ssp126,R410A,0.776642587865527
2035,上海,ssp126,R32,0.2979967457059055
2035,上海,ssp126,R290,0.2205413530169106
2035,上海,ssp245,R410A,0.8092863795655564
2035,上海,ssp245,R32,0.3286484328109678
2035,上海,ssp245,R290,0.2488398272836173
2035,上海,ssp585,R410A,0.8409888166757121
2035,上海,ssp585,R32,0.3580986864139061
2035,上海,ssp585,R290,0.2724020493167529
2035,南京,ssp126,R410A,1.29752411159277
2035,南京,ssp126,R32,0.7929432437444309
2035,南京,ssp126,R290,0.7650016200248079
2035,南京,ssp245,R410A,1.358164454486139
2035,南京,ssp245,R32,0.8499095762046665
2035,南京,ssp245,R290,0.8217266077948052
2035,南京,ssp585,R410A,1.349596186406971
2035,南京,ssp585,R32,0.8418253623305395
2035,南京,ssp585,R290,0.8165105040421266
2035,杭州,ssp126,R410A,1.056314119057534
2035,杭州,ssp126,R32,0.5642813858016289
2035,杭州,ssp126,R290,0.5115190412722321
2035,杭州,ssp245,R410A,1.079281645116139
2035,杭州,ssp245,R32,0.5859016459962931
2035,杭州,ssp245,R290,0.5260336404743707
2035,杭州,ssp585,R410A,1.090040964087087
2035,杭州,ssp585,R32,0.5960650604469726
2035,杭州,ssp585,R290,0.539416209242458
2035,合肥,ssp126,R410A,1.766925416644516
2035,合肥,ssp126,R32,1.237443544857759
2035,合肥,ssp126,R290,1.262001317357893
2035,合肥,ssp245,R410A,1.873214278876746
2035,合肥,ssp245,R32,1.338013171321627
2035,合肥,ssp245,R290,1.360887332859941
2035,合肥,ssp585,R410A,1.93953184562468
2035,合肥,ssp585,R32,1.399687065739489
2035,合肥,ssp585,R290,1.444168930118523
2035,福州,ssp126,R410A,0.9752234199579255
2035,福州,ssp126,R32,0.4862213093230972
2035,福州,ssp126,R290,0.4175779586194979
2035,福州,ssp245,R410A,0.9692492233106479
2035,福州,ssp245,R32,0.4800948145180018
2035,福州,ssp245,R290,0.4098108293405468
2035,福州,ssp585,R410A,1.000794291421232
2035,福州,ssp585,R32,0.5099480293930614
2035,福州,ssp585,R290,0.43941365943026
2035,南昌,ssp126,R410A,1.432195409003962
2035,南昌,ssp126,R32,0.9207486350878458
2035,南昌,ssp126,R290,0.8954975530840902
2035,南昌,ssp245,R410A,1.432325766419824
2035,南昌,ssp245,R32,0.9199988379267661
2035,南昌,ssp245,R290,0.880568858938045
2035,南昌,ssp585,R410A,1.47693220796644
2035,南昌,ssp585,R32,0.9631089424137973
2035,南昌,ssp585,R290,0.9301651579481444
2035,郑州,ssp126,R410A,1.270664961069127
2035,郑州,ssp126,R32,0.7683182847959411
2035,郑州,ssp126,R290,0.7743072137007646
2035,郑州,ssp245,R410A,1.450691108804957
2035,郑州,ssp245,R32,0.9385790079691946
2035,郑州,ssp245,R290,0.9902224784408921
2035,郑州,ssp585,R410A,1.344330484460049
2035,郑州,ssp585,R32,0.8371761125086365
2035,郑州,ssp585,R290,0.8743086113899483
2035,武汉,ssp126,R410A,1.033187017090413
2035,武汉,ssp126,R32,0.5436047281965182
2035,武汉,ssp126,R290,0.5153897099978706
2035,武汉,ssp245,R410A,1.052535550036333
2035,武汉,ssp245,R32,0.5617947088239635
2035,武汉,ssp245,R290,0.5292140241581872
2035,武汉,ssp585,R410A,1.18219451665189
2035,武汉,ssp585,R32,0.6850407325472204
2035,武汉,ssp585,R290,0.6626066343414783
2035,长沙,ssp126,R410A,1.306770759750622
2035,长沙,ssp126,R32,0.8022163072055918
2035,长沙,ssp126,R290,0.7713907131958957
2035,长沙,ssp245,R410A,1.312535997404921
2035,长沙,ssp245,R32,0.8075501144512635
2035,长沙,ssp245,R290,0.7682699928566505
2035,长沙,ssp585,R410A,1.370752726318357
2035,长沙,ssp585,R32,0.8624734682943355
2035,长沙,ssp585,R290,0.8352492043746562
2035,重庆,ssp126,R410A,0.9399409650559134
2035,重庆,ssp126,R32,0.4558919170705092
2035,重庆,ssp126,R290,0.4393857075628929
2035,重庆,ssp245,R410A,1.178077010208165
2035,重庆,ssp245,R32,0.6810986803261935
2035,重庆,ssp245,R290,0.6973275825787733
2035,重庆,ssp585,R410A,1.294582671374883
2035,重庆,ssp585,R32,0.7913684135141695
2035,重庆,ssp585,R290,0.825651980758008
2035,成都,ssp126,R410A,0.6303521411863733
2035,成都,ssp126,R32,0.1629833277245936
2035,成都,ssp126,R290,0.1072974399139382
2035,成都,ssp245,R410A,0.6364113892040808
2035,成都,ssp245,R32,0.1686638282626731
2035,成都,ssp245,R290,0.1127825892071977
2035,成都,ssp585,R410A,0.6388648729655326
2035,成都,ssp585,R32,0.1709826356320523
2035,成都,ssp585,R290,0.1164782660572598
2035,广州,ssp126,R410A,1.232936144380577
2035,广州,ssp126,R32,0.729405664924453
2035,广州,ssp126,R290,0.6618341073892057
2035,广州,ssp245,R410A,1.247507817994912
2035,广州,ssp245,R32,0.742656908864235
2035,广州,ssp245,R290,0.6718795940344456
2035,广州,ssp585,R410A,1.268891785594705
2035,广州,ssp585,R32,0.7625402857983038
2035,广州,ssp585,R290,0.6936117960796481
2035,南宁,ssp126,R410A,1.300011836130472
2035,南宁,ssp126,R32,0.7939989352868743
2035,南宁,ssp126,R290,0.7522306822325423
2035,南宁,ssp245,R410A,1.339601482951582
2035,南宁,ssp245,R32,0.8313622871405786
2035,南宁,ssp245,R290,0.7980067358499849
2035,南宁,ssp585,R410A,1.463034759392254
2035,南宁,ssp585,R32,0.9483176940510156
2035,南宁,ssp585,R290,0.9176843255368369
2035,海口,ssp126,R410A,0.9132671540013602
2035,海口,ssp126,R32,0.4261323027715574
2035,海口,ssp126,R290,0.3615215483971491
2035,海口,ssp245,R410A,0.94352333138937
2035,海口,ssp245,R32,0.4545378698643047
2035,海口,ssp245,R290,0.3902800268741127
2035,海口,ssp585,R410A,1.004066022810995
2035,海口,ssp585,R32,0.5107293493800235
2035,海口,ssp585,R290,0.444737527421229
2035,贵阳,ssp126,R410A,0.7911471220621462
2035,贵阳,ssp126,R32,0.3146132067972019
2035,贵阳,ssp126,R290,0.2574351234102182
2035,贵阳,ssp245,R410A,0.8749121501004843
2035,贵阳,ssp245,R32,0.3932854421021832
2035,贵阳,ssp245,R290,0.3375685263643765
2035,贵阳,ssp585,R410A,0.8886668206753443
2035,贵阳,ssp585,R32,0.4065706066789926
2035,贵阳,ssp585,R290,0.352323184252871
2035,昆明,ssp126,R410A,0.5950629500786634
2035,昆明,ssp126,R32,0.1295085721396684
2035,昆明,ssp126,R290,0.07238661269902735
2035,昆明,ssp245,R410A,0.5962436480344763
